reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_7.png,0,random_forgery,39,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_24.png,0,random_forgery,16,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_22.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_3.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_13.png,0,random_forgery,45,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_7.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_17.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_19.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_12.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_3.png,0,random_forgery,30,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_16.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_2.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_6.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_6.png,1,genuine_genuine,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_5_24.png,0,skilled_forgery,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,1,genuine_genuine,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_13.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_23.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_24.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_16.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_3.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_6.png,0,random_forgery,1,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_4.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_12.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_18.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_4.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_7.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_1.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_1.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_20.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_8.png,1,genuine_genuine,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_6.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_19.png,0,random_forgery,3,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_24.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_2.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_8.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_23.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_7.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_13.png,0,random_forgery,55,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_45_20.png,0,skilled_forgery,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_9.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_21.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_7.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_10.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_21.png,1,genuine_genuine,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_5.png,1,genuine_genuine,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_14.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_31_19.png,0,skilled_forgery,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_20.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_17.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_7.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_16.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_36_16.png,0,skilled_forgery,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_5.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_1.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_24.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_10.png,0,random_forgery,49,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_18.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_17.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_19.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_23.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_18.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_8.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_23.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_9.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_7.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_8.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_8.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_11.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_19.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_13.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_12.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_18.png,1,genuine_genuine,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_10.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_10_24.png,0,skilled_forgery,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_16.png,1,genuine_genuine,37,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_21.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_15.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_5.png,1,genuine_genuine,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_17.png,0,random_forgery,4,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_1.png,0,random_forgery,11,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_3.png,1,genuine_genuine,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_22.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_6.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_3.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_23.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_11.png,0,random_forgery,25,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_22.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_9.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_3.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_4.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_6.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_7.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_8.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_6.png,0,random_forgery,1,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_3.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_10.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_23.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_16.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_22.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_6.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_19.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_6.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_16.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_5.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_17.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_5.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_15.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_20.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_21.png,0,random_forgery,26,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_11.png,0,random_forgery,37,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_9.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_11.png,0,random_forgery,5,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_17.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_39_5.png,0,skilled_forgery,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_2.png,1,genuine_genuine,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_17.png,1,genuine_genuine,51,51
